"id","title","country","author","image_url","feed_url","genres"
"205467038","Hak5","USA","Revision3","http://is3.mzstatic.com/image/thumb/Music62/v4/f8/cb/13/f8cb134e-327d-25eb-eb0f-49eecaca0234/source/60x60bb.jpg","http://revision3.com/hak5/itunes/mp4-large/?subshow=falsehttp://revision3.com/hak5/itunes/MP4-Large%3fsubshow=false","Software How-To;Podcasts;Technology"
"840890158","Ruby on Rails Podcast","USA","5by5","http://is4.mzstatic.com/image/thumb/Music62/v4/df/09/4d/df094d63-77bb-6cf2-69c4-b2b0b0df3c10/source/60x60bb.jpg","http://feeds.5by5.tv/rubyonrails","Software How-To;Podcasts;Technology"
"396900791","Founders Talk","USA","Changelog Media","http://is3.mzstatic.com/image/thumb/Music71/v4/5d/76/09/5d760951-7b03-eb1a-2110-15fac2b48c4d/source/60x60bb.jpg","https://changelog.com/founderstalk/feed","Software How-To;Podcasts;Technology;Tech News"
"1006105326","Developer On Fire","USA","Dave Rael","http://is3.mzstatic.com/image/thumb/Music122/v4/24/7c/e4/247ce4ec-6d3e-297a-b8c9-2cb0ea454e29/source/60x60bb.jpg","http://developeronfire.com/rss.xml","Software How-To;Podcasts;Technology"
"914088438","The Salesforce Admins Podcast","USA","Mike Gerholdt & Gillian Bruce","http://is4.mzstatic.com/image/thumb/Music111/v4/38/08/20/3808204c-6c15-4cf9-4884-c5a906fc05e6/source/60x60bb.jpg","https://admin.salesforce.com/feed/podcast","Software How-To;Podcasts;Technology"
"181409872","Microsoft TechNet Podcast - Windows Vista Desktop Deployment","USA","Alan Le Marquand","http://is5.mzstatic.com/image/thumb/Music6/v4/00/83/44/008344f6-7d9f-2031-39c1-107020839411/source/60x60bb.jpg","http://www.microsoft.com/winme/0506/24231/TechNet_Podcast_DSK_MP3.xml","Software How-To;Podcasts;Technology;Tech News"
"402514872","Before & After, How to design cool stuff!","USA","John McWade","http://is5.mzstatic.com/image/thumb/Music/v4/3e/f7/97/3ef7974b-c0e1-ae7c-f760-006e47316417/source/60x60bb.jpg","http://www.pagelab.com/podcast/Before-And-After.xml","Software How-To;Podcasts;Technology;Arts;Education;Training;Design"
"168362573","SD Ruby Podcast","USA","SD Ruby","http://is4.mzstatic.com/image/thumb/Music62/v4/b2/81/66/b28166c1-0f49-2a6b-60ae-e6b34a4eaaa4/source/60x60bb.jpg","http://feed.sdruby.org/sdruby","Software How-To;Podcasts;Technology;Education;Training"
"400664935","The iDeveloper Podcast","USA","Steve Scott (Scotty) & John Fox","http://is1.mzstatic.com/image/thumb/Music62/v4/63/16/f7/6316f742-308a-d5f7-9c34-9bcdf3bf6cae/source/60x60bb.jpg","http://feeds.ideveloper.co/ideveloperpodcast.xml","Software How-To;Podcasts;Technology"
"935763119","The Bike Shed","USA","thoughtbot","http://is2.mzstatic.com/image/thumb/Music71/v4/20/22/d1/2022d165-ad55-2041-90f2-f8acb5be1a55/source/60x60bb.jpg","https://simplecast.com/podcasts/282/rss","Software How-To;Podcasts;Technology"
"192801681","CERIAS Security Seminar Podcast","USA","CERIAS","http://is4.mzstatic.com/image/thumb/Music6/v4/c3/2c/f1/c32cf1a0-5690-f574-3cdf-29365c6e6875/source/60x60bb.jpg","http://feeds.feedburner.com/CeriasSecuritySeminarPodcast","Software How-To;Podcasts;Technology;Science & Medicine;Education;Business;Training;Higher Education"
"701045710","BSD Now MP3","USA","Jupiter Broadcasting","http://is3.mzstatic.com/image/thumb/Music62/v4/8d/fd/3d/8dfd3d47-3a0f-ddf7-eccf-6d4e99b4bf03/source/60x60bb.jpg","http://feeds.feedburner.com/BsdNowMp3","Software How-To;Podcasts;Technology;Tech News"
"252924500","Cutting Through: Final Cut Studio","USA","..moze..","http://is5.mzstatic.com/image/thumb/Music/v4/60/8d/96/608d96e1-49e4-a7bb-6eed-74552bf0b9f2/source/60x60bb.jpg","http://recordings.talkshoe.com/rss27421.xml","Software How-To;Podcasts;Technology"
"153607292","IBM developerWorks podcasts","USA","IBM developerWorks","http://is5.mzstatic.com/image/thumb/Music6/v4/bc/78/b7/bc78b7f2-e325-d255-5d9d-64cc2f6d9b65/source/60x60bb.jpg","http://www.ibm.com/developerworks/podcast/channel-dwall.rss","Software How-To;Podcasts;Technology"
"996103731","Inside Intercom Podcast","USA","Intercom","http://is4.mzstatic.com/image/thumb/Music22/v4/18/e6/c5/18e6c5a0-077c-d6d4-dfbe-5bc643601dcf/source/60x60bb.jpg","https://rss.art19.com/inside-intercom","Software How-To;Podcasts;Technology"
"263846173","YUI Theater","USA","ericmiraglia@yahoo.com","http://is4.mzstatic.com/image/thumb/Music4/v4/0e/fd/0e/0efd0e66-2307-bef5-6fe3-1adaabed8d0d/source/60x60bb.jpg","http://feeds.feedburner.com/YuiTheater","Software How-To;Podcasts;Technology"
"79501123","miketechshow's Podcast","USA","Mike Tech Show","http://is3.mzstatic.com/image/thumb/Music/v4/fc/a1/b3/fca1b3ef-abf0-70d0-dcc0-5ba3eef9f531/source/60x60bb.jpg","http://miketechshow.libsyn.com/rss","Software How-To;Podcasts;Technology;Podcasting"
"306458827","Tech-Vets","USA","Carey Holzman and Mike Smith","http://is5.mzstatic.com/image/thumb/Music/v4/3f/00/fd/3f00fdb2-ae28-2471-0f45-1bea3f328c20/source/60x60bb.jpg","http://tech-vets.com/feed/","Software How-To;Podcasts;Technology;Tech News"
"543443128","Know How... (Video-HI)","USA","TWiT","http://is2.mzstatic.com/image/thumb/Music71/v4/80/ca/83/80ca8386-a6c8-757f-eed1-e59025f1368d/source/60x60bb.jpg","http://feeds.twit.tv/kh_video_large.xml","Software How-To;Podcasts;Technology;Gadgets;Education;Training"
"417256457","Microsoft Azure Cloud Cover Show (HD) - Channel 9","USA","Microsoft","http://is4.mzstatic.com/image/thumb/Music6/v4/ff/f8/cd/fff8cd0d-b8e1-83cd-8b80-7e56804f58b2/source/60x60bb.jpg","http://s.ch9.ms/Shows/Cloud+Cover/feed/mp4high","Software How-To;Podcasts;Technology"
"267187155","AUTOMATOR.US","USA","Nyhthawk Productions","http://is2.mzstatic.com/image/thumb/Music/v4/27/db/ff/27dbff9f-63cc-7162-4f5c-b59964bea8dd/source/60x60bb.jpg","http://automator.us/podcast/podcast.xml","Software How-To;Podcasts;Technology"
"899384794","The Web Platform Podcast","USA","Erik Isaksen","http://is3.mzstatic.com/image/thumb/Music62/v4/08/0d/59/080d598c-c789-f607-15df-cbe9e53830a0/source/60x60bb.jpg","http://thewebplatform.libsyn.com/rss","Software How-To;Podcasts;Technology;Tech News"
"275306550","HOW TO: Pro Tools-TIPs","USA","TutorialDEPOT","http://is4.mzstatic.com/image/thumb/Music/v4/9c/95/d4/9c95d4b7-8997-a008-e69e-7eb734e80309/source/60x60bb.jpg","http://www.tutorialdepot.com/rss/TD004/TD004-rss.xml","Software How-To;Podcasts;Technology;Education;Training;Music"
"414479198","Tekzilla","USA","Revision3","http://is1.mzstatic.com/image/thumb/Music71/v4/de/1b/a7/de1ba7e6-192d-ea55-5066-270de955edfd/source/60x60bb.jpg","http://revision3.com/tekzilla/itunes/mp4-small/?subshow=false","Software How-To;Podcasts;Technology;Tech News"
"803206041","CodeWinds - Leading edge web developer news and training | javascript / React.js / Node.js / HTML5 / web development - Jeff Bar","USA","Jeff Barczewski","http://is3.mzstatic.com/image/thumb/Music62/v4/54/d6/cc/54d6cc46-06cf-d7db-b97c-f8549e3d624c/source/60x60bb.jpg","http://codewinds.com/podcast-audio-rss.xml","Software How-To;Podcasts;Technology;Education;Tech News;Training"
"370827749","All Things Hadoop","USA","Joe Stein","http://is1.mzstatic.com/image/thumb/Music/v4/3c/ab/f0/3cabf02f-0c45-d11c-61fa-ac048eb82841/source/60x60bb.jpg","http://feeds.feedburner.com/allthingshadoop/kjGc","Software How-To;Podcasts;Technology"
"988073177","Talking Code","USA","Coderly","http://is5.mzstatic.com/image/thumb/Music71/v4/fa/56/7d/fa567d62-ecdf-fa3f-f465-86bb402b1d65/source/60x60bb.jpg","https://simplecast.com/podcasts/150/rss","Software How-To;Podcasts;Technology;Education;Training;Business;Management & Marketing"
"1084499508","The Parro’s Show","USA","Ricardo Parro and Caterine Parro","http://is5.mzstatic.com/image/thumb/Music62/v4/0f/dd/ac/0fddacd7-63a2-bb28-6bc2-91947e226b59/source/60x60bb.jpg","http://www.briefs.fm/the-parros-show.xml","Software How-To;Podcasts;Technology"
"212654258","The Flex Show","USA","Jeffry Houser and John Wilker","http://is5.mzstatic.com/image/thumb/Music6/v4/00/83/44/008344f6-7d9f-2031-39c1-107020839411/source/60x60bb.jpg","http://feeds.feedburner.com/TheFlexShow","Software How-To;Podcasts;Technology;Tech News"
"346337520","Teach Me To Code » Screencasts","USA","Charles Max Wood","http://is2.mzstatic.com/image/thumb/Music/v4/85/47/e8/8547e8ef-0469-825d-b889-985bbbfa9289/source/60x60bb.jpg","https://feeds.feedwrench.com/TeachMeToCode.rss","Software How-To;Podcasts;Technology"
"294672686","FileMaker Talk - Just talking about FileMaker","USA","Matt Navarre & Matt Petrowsky","http://is1.mzstatic.com/image/thumb/Music/v4/4a/d0/3c/4ad03c13-9367-b636-0529-94b5541861d6/source/60x60bb.jpg","http://filemakertalk.com/podcast/","Software How-To;Podcasts;Technology"
"171881764","Digital Heaven Tutorials","USA","Digital Heaven Ltd","http://is1.mzstatic.com/image/thumb/Music4/v4/d7/bb/13/d7bb1395-749c-fcda-2b36-463349cccb3f/source/60x60bb.jpg","http://feeds.feedburner.com/digitalheaven-ht","Software How-To;Podcasts;Technology"
"467641329","Java Pub House","USA","Freddy Guime & Bob Paulin","http://is5.mzstatic.com/image/thumb/Music4/v4/7f/5e/3f/7f5e3f30-64a3-ea95-145b-2ebef0717168/source/60x60bb.jpg","http://javapubhouse.libsyn.com/rss","Software How-To;Podcasts;Technology;Podcasting"
"295971174","Real World Footage Effects","USA","Artbeats","http://is1.mzstatic.com/image/thumb/Music/v4/09/b7/d7/09b7d762-0e2b-3793-f39b-7ecf67147892/source/60x60bb.jpg","http://feeds.feedburner.com/real_world_footage_effects","Software How-To;Podcasts;Technology;Education;Training;Arts;Design"
"414479197","Tekzilla","USA","Revision3","http://is5.mzstatic.com/image/thumb/Music62/v4/bf/0a/7d/bf0a7dce-b9c9-b2ea-3bac-324825c3286d/source/60x60bb.jpg","http://revision3.com/tekzilla/itunes/mp4-large/?subshow=false","Software How-To;Podcasts;Technology;Tech News"
"1070611929","SQL Server Pain Relief: Office Hours with Brent Ozar Unlimited®","USA","Brent Ozar Unlimited helps you make SQL Server faster and more reliable. The team discusses SQL Server setup issues, indexes, queries, AlwaysOn, SAN tuning, virtualization, and more”.","http://is1.mzstatic.com/image/thumb/Music62/v4/d6/b1/38/d6b1384e-8e88-c437-ea5f-8b6b913899ac/source/60x60bb.jpg","http://brentozarunlimited.libsyn.com/rss","Software How-To;Podcasts;Technology;Education;Training;Science & Medicine"
"554321710","The Computer Tutor","USA","Scott Johnson","http://is2.mzstatic.com/image/thumb/Music71/v4/c6/81/ac/c681ac23-3548-342c-9b58-542ff34761c1/source/60x60bb.jpg","https://computertutorflorida.com/feed/podcast/","Software How-To;Podcasts;Technology"
"467762220","Free Mac & iOS Tutorials from TheMacU.com","USA","www.TheMacU.com","http://is3.mzstatic.com/image/thumb/Music62/v4/0a/02/8e/0a028e61-71cf-5d01-4f3a-b5254e9d156e/source/60x60bb.jpg","http://feeds.feedburner.com/TheMacU","Software How-To;Podcasts;Technology"
"269316506","The Thirsty Developer - Podcast","USA","Dave Bost","http://is4.mzstatic.com/image/thumb/Music6/v4/f0/6c/1a/f06c1a18-60c7-795b-b17b-74cf36d80ac8/source/60x60bb.jpg","http://feeds.feedburner.com/ThirstyDeveloperPodcast","Software How-To;Podcasts;Technology"
"739501868","Azure Friday (HD) - Channel 9","USA","Microsoft","http://is3.mzstatic.com/image/thumb/Music122/v4/2a/ca/3d/2aca3d5a-27da-8a1d-3cbb-db33a06143d4/source/60x60bb.jpg","http://s.ch9.ms/Shows/Azure-Friday/feed/mp4high","Software How-To;Podcasts;Technology"
"968703120","CppCast","USA","Rob Irving and Jason Turner","http://is2.mzstatic.com/image/thumb/Music71/v4/2a/8a/85/2a8a85ac-ea69-bf34-a120-48332b6e8bed/source/60x60bb.jpg","http://cppcast.libsyn.com/rss","Software How-To;Podcasts;Technology"
"1019164720","My Excel Online Podcast","USA","John Michaloudis interviews Microsoft Excel experts and MVPs about their favorite Excel feature, shortcuts & tips, books and courses!","http://is3.mzstatic.com/image/thumb/Music71/v4/7c/5c/2a/7c5c2a76-d603-7ebd-e241-c70938371dc4/source/60x60bb.jpg","http://myexcelonline.libsyn.com/rss","Software How-To;Podcasts;Technology;Education;Business"
"1082937962","SwiftCoders","USA","Garric Nahapetian","http://is5.mzstatic.com/image/thumb/Music62/v4/8f/9e/4d/8f9e4d9d-b82f-4fd4-e4a5-ff7abcaa77e9/source/60x60bb.jpg","http://swiftcoders.podbean.com/feed/","Software How-To;Podcasts;Technology"
"862879925","MS Dev Show","USA","Jason Young & Carl Schweitzer","http://is5.mzstatic.com/image/thumb/Music62/v4/96/3a/45/963a4537-aa5c-d25a-7714-259f9463d0fa/source/60x60bb.jpg","http://msdevshow.libsyn.com/rss","Software How-To;Podcasts;Technology;Tech News"
"653204183","The Laravel Podcast","USA","Taylor Otwell","http://is2.mzstatic.com/image/thumb/Music62/v4/cc/6d/8b/cc6d8b34-fb75-e01c-83a9-7a390025ed5c/source/60x60bb.jpg","http://feeds.feedburner.com/laraveliopodcast","Software How-To;Podcasts;Technology"
"771670010","App Guy:","USA","Paul Kemp : App Entrepreneur and Founder of TheAppGuy.co","http://is4.mzstatic.com/image/thumb/Music71/v4/97/bd/21/97bd216f-a499-ff07-5318-1e72f6e2b441/source/60x60bb.jpg","http://feeds.podtrac.com/Qr71nwJCw35C","Software How-To;Podcasts;Technology;Business;Careers;Management & Marketing"
"694849738","WordPress Weekly","USA","WordPress Weekly","http://is2.mzstatic.com/image/thumb/Music71/v4/21/74/e2/2174e2ba-d121-78d5-c7c6-c77d7b8f9ac9/source/60x60bb.jpg","https://wptavern.com/feed/podcast","Software How-To;Podcasts;Technology"
"826722706","TestTalks | Automation Awesomeness | Helping YOU Succeed with Test Automation","USA","Test Automation with Joe Colantonio. TestTalks covers Selenium, SoapUI, UFT, LoadRunner, BDD, test news, book reviews , interviews thought leaders in the test automation field, and more!","http://is2.mzstatic.com/image/thumb/Music62/v4/ae/8b/2d/ae8b2d22-c69e-9d04-eda8-dfe2bc8b5af1/source/60x60bb.jpg","http://testtalks.libsyn.com/rss","Software How-To;Podcasts;Technology;Education;Training"
"262822485","Rule the Web in Sixty Seconds","USA","Mark Frauenfelder","http://is5.mzstatic.com/image/thumb/Music6/v4/00/83/44/008344f6-7d9f-2031-39c1-107020839411/source/60x60bb.jpg","http://feeds.feedburner.com/typepad/RYdA","Software How-To;Podcasts;Technology"
"340422555","yayQuery","USA","Paul Irish, Rebecca Murphey, Alex Sexton, Adam Sontag","http://is4.mzstatic.com/image/thumb/Music6/v4/0a/12/47/0a12478f-1fa6-6de0-681a-5b91d747eca1/source/60x60bb.jpg","http://feeds.feedburner.com/yayQuery","Software How-To;Podcasts;Technology"
"690852316","Building a Website Pro: Wordpress Training, How to Build a Website, Web Design for Small Business, Entrepreneurs & Individuals","USA","Michael Szapkiw | Insights on: WordPress, Web Design, Starting an Online Business | Niche Website | Online Portfolio | Eportfolio | Passive Income | Internet Marketing |Mobile Marketing |Email Marketing |Online Marketing | SEO & Much more!","http://is1.mzstatic.com/image/thumb/Music71/v4/62/ac/f7/62acf765-ea59-5555-556e-d4f773ed7ff6/source/60x60bb.jpg","http://buildingawebsitepro.com/feed/podcast/","Software How-To;Podcasts;Technology;Education;Training;Business;Management & Marketing"
"300758106","Zend Screencasts: Video Tutorials about the Zend PHP Framework  (iphone)","USA","Produced by Jon Lebensold","http://is5.mzstatic.com/image/thumb/Music6/v4/0d/82/62/0d82628e-14cf-6a1a-9256-b31a7a9ab08b/source/60x60bb.jpg","http://feeds.feedburner.com/ZendScreencastsVideoTutorialsAboutTheZendPhpFrameworkForiPhone","Software How-To;Podcasts;Technology;Education;Training"
"327837326","My Hard Drive Died - Podnutz","USA","Podnutz.com","http://is3.mzstatic.com/image/thumb/Music62/v4/de/e7/04/dee7045c-4f15-b54a-dc96-ce054f3252e9/source/60x60bb.jpg","http://feeds2.feedburner.com/myharddrivedied","Software How-To;Podcasts;Technology"
"354134493","Ask Dave","USA","Kelby Media Group","http://is4.mzstatic.com/image/thumb/Music71/v4/4e/ae/f7/4eaef7e7-74b7-cc97-7fd1-37312e9e979e/source/60x60bb.jpg","http://kelbytv.com/askdave/video/","Software How-To;Podcasts;Technology"
"399822861","NSBrief","USA","Saul Mora","http://is5.mzstatic.com/image/thumb/Music6/v4/a3/76/84/a376842e-a1b2-9d44-28de-79b6405fd845/source/60x60bb.jpg","http://nsbrief.com/feeds/rss.xml","Software How-To;Podcasts;Technology;Arts;Design;Business"
"376146043","The Digi Show","USA","The Digi Show: Connecting and inspiring the digital scrapbooking community","http://is5.mzstatic.com/image/thumb/Music4/v4/ff/09/ed/ff09ed15-f79c-84c8-4d2c-da6470534934/source/60x60bb.jpg","http://feeds.feedburner.com/digishow","Software How-To;Podcasts;Technology;Games & Hobbies;Hobbies;Arts;Visual Arts"
"286556194","Dreamweaver Thursdays (iPod)","USA","John W Chambers","http://is5.mzstatic.com/image/thumb/Music6/v4/00/83/44/008344f6-7d9f-2031-39c1-107020839411/source/60x60bb.jpg","http://www.oneminutetip.com/dreamweaver_ipod.xml","Software How-To;Podcasts;Technology;Education;Training"
"804926728","Coding 101 (MP3)","USA","TWiT","http://is4.mzstatic.com/image/thumb/Music71/v4/54/4d/fb/544dfb91-8def-3839-15bd-1770077259c3/source/60x60bb.jpg","http://feeds.twit.tv/code.xml","Software How-To;Podcasts;Technology;Education;Training"
"967299057","The Lightroom Show","USA","Kelby Media Group","http://is4.mzstatic.com/image/thumb/Music62/v4/25/09/1c/25091c7e-3855-ea88-f866-a2201f3730ed/source/60x60bb.jpg","http://kelbytv.com/thelightroomshow/video/","Software How-To;Podcasts;Technology"
"432623340","The Grid: Photography Podcast(Audio-Only)","USA","The Grid","http://is2.mzstatic.com/image/thumb/Music71/v4/46/39/07/463907a9-286f-2852-dbbc-6f3670760096/source/60x60bb.jpg","http://kelbytv.com/thegrid/audio/","Software How-To;Podcasts;Technology"
"495577922","The Food Fight Show","USA","Bryan Berry","http://is2.mzstatic.com/image/thumb/Music6/v4/7e/4b/7c/7e4b7c44-86b1-3a65-234a-580bbe136ebb/source/60x60bb.jpg","http://foodfight.libsyn.com/rss","Software How-To;Podcasts;Technology"
"368255456","Agile University (iPod)","USA","Agile University","http://is5.mzstatic.com/image/thumb/Music/v4/29/b8/46/29b846c8-d1fa-0969-7227-c25957ec16a0/source/60x60bb.jpg","https://feed.podcastmachine.com/podcasts/4648/ipodvideolarge.rss","Software How-To;Podcasts;Technology;Education;Podcasting;Training"
"643216602","AppMasters.co - App Marketing, Business & Promotion with Steve P. Young","USA","Steve Young","http://is2.mzstatic.com/image/thumb/Music62/v4/9f/de/ad/9fdead71-5cc9-2630-17cf-50bc6f2bb6a6/source/60x60bb.jpg","http://feeds.feedburner.com/mobileappchat","Software How-To;Podcasts;Technology;Business;Management & Marketing;Education;Educational Technology"
"1091341048","Soft Skills Engineering","USA","Jamison Dance and Dave Smith","http://is4.mzstatic.com/image/thumb/Music71/v4/56/d4/c2/56d4c2a4-be6e-5dcc-aec6-aa3817008e3e/source/60x60bb.jpg","http://feeds.feedburner.com/SoftSkillsEngineering","Software How-To;Podcasts;Technology"
"214162182","coderpath podcast","USA","Miles Forrest and Curtis McHale","http://is5.mzstatic.com/image/thumb/Music6/v4/00/83/44/008344f6-7d9f-2031-39c1-107020839411/source/60x60bb.jpg","http://feeds.feedburner.com/Coderpath","Software How-To;Podcasts;Technology;Tech News"
"785545036","Android Developers Backstage","USA","Android Developers","http://is3.mzstatic.com/image/thumb/Music62/v4/15/c9/96/15c996fd-4856-79bb-12ba-1d25c67d77d7/source/60x60bb.jpg","http://feeds.feedburner.com/blogspot/AndroidDevelopersBackstage","Software How-To;Podcasts;Technology;Tech News"
"366044925","One Minute Tips' iPad Podcast","USA","John W Chambers","http://is1.mzstatic.com/image/thumb/Music/v4/40/88/57/40885709-2384-6c1a-110d-33f0cbedb666/source/60x60bb.jpg","http://www.oneminutetip.com/ipad.xml","Software How-To;Podcasts;Technology;Tech News;Education"
"991671232","Agile for Humans - A Podcast Devoted to Agile Software Development","USA","Ryan Ripley","http://is1.mzstatic.com/image/thumb/Music62/v4/ef/96/44/ef964426-ed3d-afa7-c90b-ab4ec638dd09/source/60x60bb.jpg","http://feeds.feedburner.com/agileforhumans","Software How-To;Podcasts;Technology;Education;Training;Business;Management & Marketing"
"995869265","React Podcast","USA","Zach Silveira","http://is5.mzstatic.com/image/thumb/Music71/v4/62/91/d5/6291d510-3e95-e9b7-2fc6-491e326e668c/source/60x60bb.jpg","http://feeds.feedburner.com/reactjspodcast","Software How-To;Podcasts;Technology"
"318128571","Adobe Creative Suite Tutorials","USA","Luisa Winters","http://is5.mzstatic.com/image/thumb/Music6/v4/98/fc/1d/98fc1dc3-9ee1-f42b-2583-76a92f88e674/source/60x60bb.jpg","http://feeds2.feedburner.com/LuisaWintersBlogAndPodcast","Software How-To;Podcasts;Technology"
"1173690032","Python Bytes","USA","Michael Kennedy and Brian Okken","http://is4.mzstatic.com/image/thumb/Music71/v4/16/a5/da/16a5dafa-553c-e4bf-f5ea-2c4f06ef6403/source/60x60bb.jpg","https://pythonbytes.fm/episodes/rss","Software How-To;Podcasts;Technology"
"505494738","The Linux Action Show! HD","USA","Jupiter Broadcasting","http://is5.mzstatic.com/image/thumb/Music62/v4/f8/3d/52/f83d5210-ba11-6f26-6a5b-c159c0886547/source/60x60bb.jpg","http://www.jupiterbroadcasting.com/feeds/lashd.xml","Software How-To;Podcasts;Technology;Tech News;Gadgets"
"189132743","HOW TO: Digital Performer-TIPs","USA","TutorialDEPOT","http://is1.mzstatic.com/image/thumb/Music/v4/0e/07/07/0e07074b-7cf6-b3c9-1c1e-849d487e9ad6/source/60x60bb.jpg","http://www.tutorialdepot.com/rss/TD001/TD001-rss-TIPS.xml","Software How-To;Podcasts;Technology;Education;Training;Music"
"534941251","Coder Radio Video","USA","chris@jupiterbroadcasting.com","http://is5.mzstatic.com/image/thumb/Music/v4/a6/0c/e4/a60ce4cc-2704-2f0c-0176-cd9cbf5b1864/source/60x60bb.jpg","http://feeds.feedburner.com/coderradiovideo","Software How-To;Podcasts;Technology"
"957097711","TWiP TheFIX","USA","This Week in Photo","http://is5.mzstatic.com/image/thumb/Music71/v4/99/fc/d3/99fcd3f1-c6fd-30a6-dd4a-f6a18f17bf71/source/60x60bb.jpg","http://thisweekinphoto.com/category/thefix/feed/","Software How-To;Podcasts;Technology;Education;Training;Arts;Visual Arts"
"318847966","Todd Klindt's SharePoint and Cloud Podcast","USA","Todd Klindt","http://is2.mzstatic.com/image/thumb/Music/v4/90/66/31/906631c7-44e8-b6d1-67bc-6f751bbd44b2/source/60x60bb.jpg","http://www.toddklindt.com/netcast/MP3/feed-mp3.rss","Software How-To;Podcasts;Technology"
"1029487211","Test and Code","USA","Brian Okken","http://is3.mzstatic.com/image/thumb/Music71/v4/95/91/69/9591697e-b156-2c09-3b8f-8226f042ad40/source/60x60bb.jpg","http://pythontesting.net/feed/podcast","Software How-To;Podcasts;Technology;Tech News;Education;Training"
"300916003","CodeCast","USA","CODE Magazine","http://is5.mzstatic.com/image/thumb/Music4/v4/87/73/c1/8773c120-b080-fcd3-1eb9-5a5a1882a5e7/source/60x60bb.jpg","http://feeds.feedburner.com/codemag/codecast?format=xml","Software How-To;Podcasts;Technology"
"404500656","Podnutz Pro","USA","Podnutz.com","http://is2.mzstatic.com/image/thumb/Music62/v4/c9/07/4b/c9074b67-53eb-5910-c55b-e93046525e26/source/60x60bb.jpg","http://feeds.feedburner.com/podnutzpro","Software How-To;Podcasts;Technology"
"498067022","Audio - Cognitect Blog","USA","Cognitect, Inc.","http://is3.mzstatic.com/image/thumb/Music62/v4/6c/22/93/6c229307-71de-ac72-d1b7-c84eccaf71c5/source/60x60bb.jpg","http://feeds.feedburner.com/cognicast","Software How-To;Podcasts;Technology"
"1120964487","Go Time","USA","Changelog Media","http://is4.mzstatic.com/image/thumb/Music62/v4/87/c1/65/87c1654a-3b6d-3cbb-8573-09081a0b0f76/source/60x60bb.jpg","https://changelog.com/gotime/feed","Software How-To;Podcasts;Technology;Tech News"
"542141888","Music Radio Creative","USA","Music Radio Creative","http://is4.mzstatic.com/image/thumb/Music62/v4/44/06/04/440604e2-b66e-a461-5941-3913a0c58a8b/source/60x60bb.jpg","http://feeds.mrc.fm/musicradiocreative","Software How-To;Podcasts;Technology;Business;Management & Marketing;Education"
"538007855","Edge Cases","USA","Andrew Pontious and Wolf Rentzsch","http://is4.mzstatic.com/image/thumb/Music4/v4/81/99/84/81998464-69fb-d1b6-64e1-864535b34ed6/source/60x60bb.jpg","http://edgecasesshow.com/rss.xml","Software How-To;Podcasts;Technology;Tech News"
"131101639","Ask the Techies (HD & AppleTV Video Format)","USA","D.Lee Beard","http://is5.mzstatic.com/image/thumb/Music6/v4/00/83/44/008344f6-7d9f-2031-39c1-107020839411/source/60x60bb.jpg","http://feeds.feedburner.com/AskTheTechiesh264VideoFormat","Software How-To;Podcasts;Technology;Education;Educational Technology;Training"
"961499150","재미있는 SW 지식","USA","김진태","http://is2.mzstatic.com/image/thumb/Music71/v4/6c/30/ec/6c30ecaa-00b1-c448-2f6f-3d4782ebfae3/source/60x60bb.jpg","http://pod.ssenhosting.com/rss/seeg.xml","Software How-To;Podcasts;Technology;Science & Medicine;Natural Sciences;Gadgets"
"329153703","Propellerhead Record Micro Tutorials","USA","Propellerhead Software","http://is3.mzstatic.com/image/thumb/Music6/v4/62/2a/d2/622ad2f7-3d0a-5661-d6e8-749770089a20/source/60x60bb.jpg","http://feeds.feedburner.com/PropellerheadRecordMicroTutorials","Software How-To;Podcasts;Technology"
"398954920","WordPress Plug-ins from A to Z","USA","John Overall & Marcus Couch | WordPress Plugin Podcast | WordPress","http://is5.mzstatic.com/image/thumb/Music62/v4/60/46/d4/6046d46d-c2bf-7088-de81-959eb31b0178/source/60x60bb.jpg","http://www.johnoverall.com/category/podcast-2/feed/","Software How-To;Podcasts;Technology;Podcasting"
"297441866","Talking Twitter","USA","Vanessa Haakenson","http://is2.mzstatic.com/image/thumb/Music4/v4/a4/00/6b/a4006bc9-76af-1882-c7c7-fb6e98b1aecb/source/60x60bb.jpg","http://recordings.talkshoe.com/rss32082.xml","Software How-To;Podcasts;Technology"
"1016143291","UX and Growth Podcast","USA","Austin Knight, Geoff Daigle, Matt Rheault","http://is4.mzstatic.com/image/thumb/Music71/v4/19/79/9b/19799b46-d771-cc36-8906-db4dedc86b38/source/60x60bb.jpg","http://feeds.soundcloud.com/users/soundcloud:users:159345243/sounds.rss","Software How-To;Podcasts;Technology"
"332286232","iGS Development's Podcast","USA","iGS Development","http://is1.mzstatic.com/image/thumb/Music71/v4/e1/25/e5/e125e559-3ce1-4bd8-6177-83a65310e6c3/source/60x60bb.jpg","http://igsdevelopment.podOmatic.com/rss2.xml","Software How-To;Podcasts;Technology"
"451966819","The Agile Revolution","USA","The Agile Revolution","http://is1.mzstatic.com/image/thumb/Music71/v4/76/a5/f0/76a5f0e1-425f-daf4-bd98-c7ec407714c2/source/60x60bb.jpg","http://feeds.feedburner.com/theagilerevolution/fxnY","Software How-To;Podcasts;Technology;Business;Government & Organizations;Management & Marketing;Society & Culture"
